index,date,latitude,longitude,humidity,vapor_pressure,temperature,precip,solar_radiation,pressure,wind_speed,wind_direction_degree,feels_like,wind_direction,wind_scale,code,text,power
4383,16,37.891586,115.144497,18.690021764242807,4.26177480343907,19.595527500000003,0.0,159.4355,1012.978225,0.850854875,49.69611992559632,18.56440122858858,东北,1,0,晴,-4980201
4387,17,37.891586,115.144497,28.3777242887013,5.158093740316924,15.99539500000003,0.0,31.010356875,1013.1718125,0.64715438,133.61707363929935,15.023817257302872,东南,1,0,晴,-1238689
4391,18,37.891586,115.144497,40.803596669598605,5.807446308567095,12.223157500000012,0.0,0.3499456249999999,1013.8724125,0.3570908225,185.790124486174,11.306072906055398,南,1,0,晴,0
4395,19,37.891586,115.144497,43.07261509821485,5.577071525924442,10.794227500000034,0.0,0.0,1014.394925,0.5107278425,192.13554318800985,9.631420341378924,南西南,1,0,晴,0
4399,20,37.891586,115.144497,50.32937214851692,5.886477955503266,9.275995000000025,0.0,0.0,1014.79765,0.52003121,198.91583084279452,8.67359684729211,南西南,1,0,晴,0
4403,21,37.891586,115.144497,53.75326545139016,5.785953788576237,8.05012750000003,0.0,0.0,1015.070725,0.480793665,218.10033095830107,7.460222717730103,西南,1,0,晴,0
4407,22,37.891586,115.144497,47.94123204013033,5.226700753541564,8.237930000000006,0.0,0.0,1015.3086625,0.5110299825,184.8144983255312,7.661045356392852,南,1,0,晴,0
4411,23,37.891586,115.144497,46.41083976562716,5.030851981190027,8.15339750000004,0.0,0.0,1015.3588125,0.6577305975,169.65735077136986,7.501737618633887,南,1,0,晴,0
4415,0,37.891586,115.144497,48.60971405747962,5.26387335322761,8.138512500000047,0.0,0.0,1015.295275,0.497986745,167.77430803929298,7.567654772124028,南东南,1,0,晴,0
4419,1,37.891586,115.144497,55.443686064079365,5.662806594497552,7.281710000000032,0.0,0.0,1015.22225,0.439970635,166.38564422324438,6.697267853761231,南东南,1,0,晴,0
4423,2,37.891586,115.144497,62.37105237766808,6.010432968041539,6.435735000000022,0.0,0.0,1015.1101,0.299994265,211.90330907189545,5.85163304357483,南西南,0,0,晴,0
4427,3,37.891586,115.144497,69.2609935784498,6.158766809352537,5.275770000000023,0.0,0.0,1015.0291,0.1168622649999999,212.7059705425358,4.703465592392193,南西南,0,0,晴,0
4431,4,37.891586,115.144497,74.0979414235146,6.316896295443826,4.671997500000032,0.0,0.0,1014.8089,0.10377784125,157.06870990455252,3.9776869641576975,南东南,0,0,晴,0
4435,5,37.891586,115.144497,78.71421489187226,6.384999914312777,3.963822500000049,0.0,0.0,1014.9037875,0.38743981375,263.118969602552,2.8294933551104817,西,1,0,晴,0
4439,6,37.891586,115.144497,80.5081989903087,6.322826626686108,3.505625000000009,0.0,0.0,1014.9502575,0.33623534,276.32477689780575,2.3142696747430107,西,1,0,晴,0
4443,7,37.891586,115.144497,80.77162190565444,6.237518185494217,3.267427500000053,0.0,0.7635206250000001,1015.26002,1.428517485,215.29182927365923,1.4767571126439285,西南,1,0,晴,0
4447,8,37.891586,115.144497,77.72666640985511,6.474058543397277,4.340482500000007,0.0,26.229211875,1016.038585,0.968764075,201.02436735145216,2.9455053701983536,南西南,1,0,晴,-646684
4451,9,37.891586,115.144497,69.62857331613341,6.840791514737592,6.716312500000015,0.0,122.61750999999998,1016.24165,0.707754,274.49187405420565,5.805833315119563,西,1,0,晴,-2053261
4455,10,37.891586,115.144497,54.8203880590982,6.539511087946486,9.569077499999992,0.0,222.183695,1016.16237,0.58542667,267.96797897107183,8.929684438018834,西,1,0,晴,-4158908
4459,11,37.891586,115.144497,43.91081669977038,5.951661345487265,11.48302000000001,0.0,239.00749,1015.862735,0.72104229,276.75167668746326,10.306435810424343,西,1,0,晴,-4702930
4463,12,37.891586,115.144497,43.09812872143922,5.953187480926784,11.769360000000006,0.0,363.38747,1015.037765,0.7737375125,305.8393179961728,10.578838515253477,西北,1,0,晴,-3374447
4467,13,37.891586,115.144497,40.45331484728822,6.225956552060475,13.41704500000003,0.0,416.66213,1013.70323,0.422092125,7.922398082354505,12.62468853462088,北,1,0,晴,-6465496
4471,14,37.891586,115.144497,35.82801366014848,6.350644841325914,15.60247750000002,0.0,411.051175,1012.77611,1.2617316375,126.11689966943524,14.441962653224838,东南,1,0,晴,-7529437
4475,15,37.891586,115.144497,38.27703433828869,7.277380851324296,16.701212499999997,0.0,288.2242675,1012.4924625,1.3523008,162.69432373530174,15.743546198867056,南东南,1,0,晴,-7416490
4479,16,37.891586,115.144497,45.87439266690524,8.144656469060049,15.627900000000013,0.0,145.23654499999998,1012.4053125,0.833165175,165.93258955328935,15.105771024902824,南东南,1,0,晴,-3736451
4483,17,37.891586,115.144497,61.130649601481565,9.101372849826117,12.90934500000003,0.0,28.501958724999994,1012.25115,0.33561128,152.53658039561068,12.711735219594331,南东南,1,0,晴,-760098
4487,18,37.891586,115.144497,74.14240453028053,9.426893827068682,10.52121500000004,0.0,0.260922075,1012.359275,0.2118941174999999,144.05395941667405,10.302282273692969,东南,0,0,晴,-980
4491,19,37.891586,115.144497,80.49894227581707,9.76339256383342,9.816125,0.0,0.0,1012.526875,0.4313066025,146.0839547714887,9.302802206265632,东南,1,0,晴,0
4495,20,37.891586,115.144497,82.48610597014091,9.84334965870965,9.574520000000009,0.0,0.0,1012.770375,0.180231175,136.5949427207199,9.20798065850728,东南,0,0,晴,0
4499,21,37.891586,115.144497,85.39266025841826,9.7113287149782,8.860750000000053,0.0,0.0,1013.03255,0.182393315,159.31417687696984,8.396157701392434,南东南,0,0,晴,0
4503,22,37.891586,115.144497,87.85824198070323,9.560370396435545,8.209945000000005,0.0,0.0,1013.14325,0.207004115,36.57746344953992,7.622251991692464,东北,0,0,晴,0
4507,23,37.891586,115.144497,86.37342226900276,9.378522379703233,8.178184999999985,0.0,0.0,1013.048875,0.4266462,149.9383548431534,7.440562428515301,南东南,1,0,晴,0
4511,0,37.891586,115.144497,88.59230345498128,9.39316206846228,7.828645000000051,0.0,0.0,1012.78775,0.902845435,174.8413465327486,6.7926392861649125,南,1,0,晴,0
4515,1,37.891586,115.144497,85.87425375403089,9.10260555227456,7.824827500000026,0.0,0.0,1012.8542,0.6397738225,215.7814806961876,6.924299681847893,西南,1,0,晴,0
4519,2,37.891586,115.144497,91.64807621634311,8.779580139228607,6.349905000000035,0.0,0.0,1012.9142000000002,0.4281263825,237.33590548097965,5.279509908609653,西西南,1,0,晴,0
4523,3,37.891586,115.144497,94.03931777029008,8.487667920873385,5.489997500000015,0.0,0.0,1012.889025,0.2123379275,291.38128086868244,4.399270334598916,西西北,0,0,晴,0
4527,4,37.891586,115.144497,95.81547674872498,8.177337478466127,4.687745000000007,0.0,0.0,1013.02785,0.2587394424999999,245.92512754736745,3.3831889149521044,西西南,0,0,晴,0
4531,5,37.891586,115.144497,97.6970715808511,8.188554353740432,4.429722500000025,0.0,0.0,1013.2829,0.1914832025,220.9484848519836,3.099976205910405,西南,0,0,晴,0
4535,6,37.891586,115.144497,98.68668133759688,7.932077276668597,3.833747500000016,0.0,0.0,1013.6076375,0.33403649,286.3971435684632,2.246588938308593,西西北,1,0,晴,0
4539,7,37.891586,115.144497,95.77598425905512,7.650816966757445,3.746314999999981,0.0,0.7635206250000001,1014.2025175,0.3587443775,296.2287566510519,2.1945205082843584,西西北,1,0,晴,0
4543,8,37.891586,115.144497,99.94312896353586,7.732383454572126,3.293685000000039,0.0,45.851313375,1015.018105,0.377823495,232.24672808578063,1.5366313146260329,西南,1,0,晴,-299230
4547,9,37.891586,115.144497,101.72677640110422,8.821703773956713,4.916330000000016,0.0,182.064148,1015.7441775,0.35528331,232.70369700740005,3.463256111380513,西南,1,0,晴,-2480386
4551,10,37.891586,115.144497,88.62414809636728,9.34906705951262,7.75440500000002,0.0,338.98946750000005,1016.2889625,0.734805025,260.6023950127721,6.779265162069804,西,1,0,晴,-5306297
4555,11,37.891586,115.144497,71.99380377403183,9.726579298481074,11.434284999999988,0.0,431.00236,1016.327025,0.7177833125,40.83559780989469,11.01010026681928,东北,1,0,晴,-7471483
4559,12,37.891586,115.144497,63.30167029286444,10.267905680423551,14.22542500000003,0.0,482.58348,1015.746475,0.3445511325,119.22793016090756,14.346741728777864,东东南,1,0,晴,-8968803
4563,13,37.891586,115.144497,59.39443259475022,10.871354861541116,16.104535,0.0,449.7828475,1015.190075,0.1784418325,12.098046274804716,16.58542739237699,北东北,0,0,晴,-9270526
4567,14,37.891586,115.144497,53.0748689367626,10.494126573215636,17.31970750000005,0.0,393.1059125,1014.6624,0.3379182275,107.66584854839864,17.706487227706084,东东南,1,0,晴,-8396984
4571,15,37.891586,115.144497,50.53380489253746,10.131246113965007,17.539312499999994,0.2075291474999999,270.943265,1014.604025,0.93294076,109.68110883162986,17.48224893530793,东东南,1,13,小雨,-6240079
4575,16,37.891586,115.144497,56.91169611007897,10.458505940362157,16.16697499999998,0.0,134.54632,1014.890775,1.011703025,103.58253980144164,16.028215417133243,东东南,1,0,晴,-3132030
4579,17,37.891586,115.144497,69.31342621586316,10.831219338684614,13.650647499999993,0.0,25.881810725,1015.3295,0.5247875975,116.68497152560391,13.727133753455831,东东南,1,0,晴,-722545
4583,18,37.891586,115.144497,79.59900472580237,10.577471865528173,11.184570000000008,0.0,0.202318575,1015.994125,0.2316571575,79.3306184512092,11.22882623556442,东,0,0,晴,0
4587,19,37.891586,115.144497,83.54776747716286,9.98983339067251,9.604017499999998,0.0,0.0,1016.802775,0.1326030325,54.79987801365522,9.285962042531978,东北,0,0,晴,0
4591,20,37.891586,115.144497,83.70437641797615,9.496111466548085,8.82465000000002,0.0,0.0,1017.440725,0.28411345,72.18370896424315,8.27971496357113,东东北,0,0,晴,0
4595,21,37.891586,115.144497,87.02598236754983,9.309977094746625,7.959839999999986,0.0,0.0,1018.16958,0.3140376325,39.3335455886799,7.259406192685425,东北,1,0,晴,0
4599,22,37.891586,115.144497,89.56628566651456,9.388200896155697,7.660695000000032,0.0,0.0,1018.701335,0.225338385,30.929817137520303,6.964336651387379,北东北,0,0,晴,0
4603,23,37.891586,115.144497,88.09017561632896,9.372414931996651,7.879575000000045,0.0,0.0,1019.076525,0.513619645,28.23786078232564,7.037695151627246,北东北,1,0,晴,0
4607,0,37.891586,115.144497,91.12255403975772,9.25233851603261,7.195897500000001,0.0,0.0,1019.348325,0.2387654775,355.3410289353901,6.402221726756903,北,0,0,晴,0
4611,1,37.891586,115.144497,93.99683439541124,9.343631509363098,6.886507499999993,0.0,0.0,1019.488555,0.18941003,28.41957244746285,6.053666169316224,北东北,0,0,晴,0
4615,2,37.891586,115.144497,97.85229154305254,9.63748864958112,6.752250000000004,0.0,0.0,1019.68494,0.2801687775,355.97823659066205,5.775535905292818,北,0,0,晴,0
4619,3,37.891586,115.144497,97.88551938879222,9.399008298145176,6.38370500000002,0.0,0.0,1019.837385,0.3730433025,9.130363727689767,5.271852700532157,北,1,0,晴,0
4623,4,37.891586,115.144497,97.21977663697386,9.090026261090989,5.9988500000000045,0.0,0.0,1019.9663875,0.5328952325,338.4599512866647,4.726186097395761,北西北,1,0,晴,0
4627,5,37.891586,115.144497,100.1429218658616,9.169573348603617,5.697175000000016,0.0,0.0,1020.3195624999998,0.478864525,350.9492069001216,4.351583808315115,北,1,0,晴,0
4631,6,37.891586,115.144497,100.84477104486804,9.460137102768469,6.0465375,0.0,0.0,1020.40865,0.44531482,6.560347773871342,4.781394050786759,北,1,0,晴,0
4635,7,37.891586,115.144497,100.94975809774998,9.39487968551656,5.931532500000003,0.0,0.0,1020.615325,0.341757045,10.430318553964298,4.708543048370262,北,1,0,晴,0
4639,8,37.891586,115.144497,100.43369344590208,9.34032624561636,5.92145000000005,0.0,24.4128195,1021.149475,0.914623335,337.89374714596033,4.401613554888327,北西北,1,0,晴,-178348
4643,9,37.891586,115.144497,93.25799303212264,9.560548632652564,7.336075000000051,0.0,117.877419,1021.7878,0.969163125,358.7141722553166,6.154422394245797,北,1,0,晴,-1521936
4647,10,37.891586,115.144497,88.20239828802494,9.78290444323909,8.491197499999998,0.0,139.2773625,1022.167725,1.05769575,347.3987443643277,7.503072712861631,北西北,1,0,晴,-2060539
4651,11,37.891586,115.144497,87.11804892153852,10.060416716198263,9.087357499999996,0.0,183.98517,1022.0576,0.947562325,350.62251480294515,8.23750412982466,北,1,0,晴,-1889231
4655,12,37.891586,115.144497,83.15817053197276,10.302846675787608,10.133627499999989,0.0,131.10787,1021.4493625,0.733002575,5.613192493127087,9.723830067164776,北,1,0,晴,-1967748
4659,13,37.891586,115.144497,80.87046423707923,10.3824201935869,10.666462500000025,0.0,184.3023,1020.7950125,0.8035321049999999,30.476437558570865,10.263896449700988,北东北,1,0,晴,-2673295
4663,14,37.891586,115.144497,78.94734924544017,10.525091449206192,11.233637500000045,0.0,178.502445,1020.53753,1.16481106,3.1889606966526003,10.664309729859898,北,1,0,晴,-2240949
4667,15,37.891586,115.144497,77.64243018142223,10.619269391157705,11.619722500000025,0.0,117.85129,1020.225485,0.6902458775,12.90987300425084,11.40460984621356,北东北,1,0,晴,-1608357
4671,16,37.891586,115.144497,79.10715990786268,10.712325717314991,11.469155000000056,0.0,46.22051,1020.361875,0.8049408225,348.8674981657365,11.187561982917272,北,1,0,晴,-827669
4675,17,37.891586,115.144497,81.0956329444749,10.784501647888016,11.195962500000064,0.0,7.363771499999999,1020.7212,0.65430376,333.08935451262903,11.007629326228184,北西北,1,0,晴,-93532
4679,18,37.891586,115.144497,83.60907141117436,10.839566677380018,10.813372500000014,0.0,0.1271805,1020.894025,0.4769407599999999,7.877356604621184,10.724621676893271,北,1,0,晴,0
4683,19,37.891586,115.144497,86.16673774493609,10.890026990811776,10.431092500000034,0.0,0.0,1021.071325,0.579641065,348.2447522213431,10.258986447221602,北西北,1,0,晴,0
4687,20,37.891586,115.144497,88.03280121404023,10.913163925634032,10.142360000000052,0.0,0.0,1021.049295,0.59217331,315.3497707990942,9.94658072147801,西北,1,0,晴,0
4691,21,37.891586,115.144497,89.04847964259157,10.915200131611066,9.973872500000027,0.0,0.0,1020.974415,0.713078935,309.3831970313263,9.360247926563172,西北,1,0,晴,0
4695,22,37.891586,115.144497,89.20725430585644,10.902539541824988,9.929984999999988,0.0,0.0,1020.789275,1.0589453400000002,298.4671731687225,9.176216899591635,西西北,1,0,晴,0
4699,23,37.891586,115.144497,90.55502534343846,10.893375640926012,9.694015000000036,0.0,0.0,1020.593325,1.4788997,294.333360639439,8.768004942761364,西西北,1,0,晴,0
4703,0,37.891586,115.144497,92.07058139846038,10.884669925132147,9.435302500000034,0.0,0.0,1020.22405,1.356824425,298.198507285234,8.502959212498869,西西北,1,0,晴,0
4707,1,37.891586,115.144497,91.9869792445004,10.656165029098004,9.133984999999996,0.0,0.0,1019.65975,0.6368145900000001,293.6706856499822,8.417381783915515,西西北,1,0,晴,0
4711,2,37.891586,115.144497,94.04363748832458,10.36928415938788,8.404057500000022,0.0,0.0,1019.173675,0.524325255,299.7108803837511,7.609550551429489,西西北,1,0,晴,0
4715,3,37.891586,115.144497,91.50815461965458,10.232639797612263,8.611435000000029,0.0,0.0,1018.8177875,0.466744325,312.0920820613704,7.893710627826493,西北,1,0,晴,0
4719,4,37.891586,115.144497,92.37194621541744,10.181328539341886,8.398799999999994,0.0,0.0,1018.2876,0.1887922325,305.9013167072597,7.830279357673805,西北,0,0,晴,0
4723,5,37.891586,115.144497,94.41210206488088,10.278370673302016,8.216867500000035,0.0,0.0,1017.9240075,0.2177716,280.4196760162312,7.582231225167284,西,0,0,晴,0
4727,6,37.891586,115.144497,94.97009355171905,9.695310542678804,7.274827500000015,0.0,0.0,1017.706065,0.3149551299999999,269.41762614960305,6.399084149230622,西,1,0,晴,0
4731,7,37.891586,115.144497,98.24046779426322,9.258084978248938,6.1126575000000685,0.0,0.7635206250000001,1017.70535,0.2721673225,275.8527956910908,5.016500194892447,西,0,0,晴,0
4735,8,37.891586,115.144497,101.42731978208548,9.24746378696172,5.635442500000067,0.0,29.838294375,1018.1552,0.640431955,289.92420103104405,4.167578918329115,西西北,1,0,晴,-40937
4739,9,37.891586,115.144497,101.02340590637112,9.4392253766532,5.989000000000033,0.0,110.607195,1018.4801,0.514654425,291.58941389255216,4.6688451653166325,西西北,1,0,晴,-591037
4743,10,37.891586,115.144497,98.9607359129741,10.062579760891134,7.216750000000047,0.0,181.2977475,1018.299675,0.4705676374999999,268.4311131230325,6.194452428281925,西,1,0,晴,-1637366
4747,11,37.891586,115.144497,90.46768816211744,11.081602680289947,9.963700000000015,0.0,351.40189000000004,1017.6357,0.8302072,261.8022931375644,9.304052560945944,西,1,0,晴,-4444981
4751,12,37.891586,115.144497,80.71728134743329,11.851887746760228,12.69752500000004,0.0,453.961005,1016.5714,1.2521242375,228.8901071644112,12.43848148172868,西南,1,0,晴,-8038593
4755,13,37.891586,115.144497,71.26896810145031,11.85840556426876,14.619154999999978,0.0,447.803005,1015.3281,1.29686305,196.31939336106228,14.466408566850635,南西南,1,0,晴,-8731542
4759,14,37.891586,115.144497,63.76769739253113,11.688119302031591,16.12639999999999,0.0,383.6006775,1014.4889,1.1099782,190.91808612322885,16.166318704089758,南,1,0,晴,-7641327
4763,15,37.891586,115.144497,65.8916544243148,11.926090878440222,15.928940000000011,0.0,259.378545,1014.085,1.407062825,170.31877830282318,15.809466131569074,南,1,0,晴,-5340163
4767,16,37.891586,115.144497,71.01991282967954,12.123944437125772,15.016940000000034,0.0,120.6734275,1013.98235,1.30365195,146.4733804018096,14.940534964518008,南东南,1,0,晴,-3032558
4771,17,37.891586,115.144497,79.27673943375069,11.941696200833915,13.087895000000003,0.0,21.828669772500007,1014.080875,0.886663475,144.55615470438846,13.1115647252898,东南,1,0,晴,-665436
4775,18,37.891586,115.144497,86.80067466806865,11.671375606787263,11.362484999999992,0.0,0.0,1014.47645,0.55145683,170.75534935210055,11.42969437317346,南,1,0,晴,0
4779,19,37.891586,115.144497,89.55229706719267,11.28778127419051,10.3911875,0.0,0.0,1014.787275,0.4338909724999999,169.2769096489887,10.390457046551523,南,1,0,晴,0
4783,20,37.891586,115.144497,91.60276569059592,10.63769768901777,9.170312500000025,0.0,0.0,1014.9547,0.1761845799999999,141.17193454547964,8.739279671516066,东南,0,0,晴,0
4787,21,37.891586,115.144497,90.8458320457428,10.4405581246072,9.016120000000058,0.0,0.0,1015.207025,0.6057266025000001,122.18723783911328,8.295974485774298,东东南,1,0,晴,0
4791,22,37.891586,115.144497,92.42460498901002,10.356086620190023,8.641345000000001,0.0,0.0,1015.534075,0.617656235,138.60618058134816,7.848197246275694,东南,1,0,晴,0
4795,23,37.891586,115.144497,91.16781303730131,10.18336092854812,8.595185000000015,0.0,0.0,1015.694275,0.41304947,136.7511220455342,7.906638783585138,东南,1,0,晴,0
4799,0,37.891586,115.144497,89.92615558963718,9.860994025061116,8.323195000000055,0.0,0.0,1015.81348,0.89831964,109.8872284364152,7.362828017808434,东东南,1,0,晴,0
4803,1,37.891586,115.144497,88.60726754157044,9.408002500670744,7.849317500000041,0.0,0.0,1015.631585,0.8651129875,117.14766270138904,6.832245234124712,东东南,1,0,晴,0
4807,2,37.891586,115.144497,95.76494830781964,9.652382394074838,7.088542500000017,0.0,0.0,1015.14698,0.6869785875,117.20209555702996,5.960785958448875,东东南,1,0,晴,0
4811,3,37.891586,115.144497,103.8171517852984,10.169146931534147,6.672712499999989,0.0,0.0,1014.994635,0.3181332325,103.83859800468356,5.581067621704851,东东南,1,0,晴,0
4815,4,37.891586,115.144497,107.5791423277042,10.375752792874284,6.44804750000003,0.0,0.0,1014.688225,0.7964551525,142.41261572715268,5.002027807084085,东南,1,0,晴,0
4819,5,37.891586,115.144497,105.38299539802011,10.519382868078798,6.947405000000003,0.0,0.0,1014.612375,0.7347338725,149.9532710107439,5.671157117579337,南东南,1,0,晴,0
4823,6,37.891586,115.144497,102.47435461417292,10.547882874061049,7.395047500000032,0.0,0.0,1014.935075,0.5906094125,171.52960782604217,6.31385628264161,南,1,0,晴,0
4827,7,37.891586,115.144497,100.93084087146164,10.445408282857215,7.47417999999999,0.0,0.7635206250000001,1015.1960125,0.50054879,173.8726496741795,6.469419541130153,南,1,0,晴,0
4831,8,37.891586,115.144497,99.99791393379245,10.352582874783389,7.479440000000011,0.0,8.492036625,1015.6463375,0.50070391,129.20550569533142,6.483542569132811,东南,1,0,晴,-12456
4835,9,37.891586,115.144497,99.7620613209128,10.630233846866853,7.9016450000000304,0.0,46.8573295,1015.789675,0.1697502225,120.53065242576574,7.215424143591587,东东南,0,0,晴,-115355
4839,10,37.891586,115.144497,99.20708498587814,11.001630244879488,8.488717500000007,0.0,111.77086125,1015.9666,0.246050755,321.8023601367099,7.85598595252899,西北,0,0,晴,-297113
4843,11,37.891586,115.144497,95.54797881399496,11.155997137247391,9.250474999999994,0.0,127.18762,1015.871175,0.3295809125,159.84611187557897,8.713385103580602,南东南,1,0,晴,-519101
4847,12,37.891586,115.144497,92.84120379928318,11.310716740247663,9.882665000000031,0.0,129.006105,1015.1989875,0.2511890425,95.49891914112727,9.507419768644224,东,0,0,晴,-857157
4851,13,37.891586,115.144497,88.4746745126637,11.342833122067129,10.64552500000002,0.0,167.464515,1014.4222875,0.24894749,327.1918354120447,10.793745588555248,北西北,0,0,晴,-1763834
4855,14,37.891586,115.144497,85.18150856013928,11.420759575515548,11.319090000000015,0.0,166.27601,1013.746175,0.6969483,95.89074616511864,11.238664700988863,东,1,0,晴,-2056569
4859,15,37.891586,115.144497,84.11393073843453,11.553725953235851,11.68444500000004,0.0,102.9395875,1013.567525,0.4196199375,65.9387314108286,11.836321761512313,东东北,1,0,晴,-664931
4863,16,37.891586,115.144497,86.93765503690399,11.63439440612967,11.290830000000028,0.0,44.3270715,1013.9307,0.55654647,305.8391562542001,11.34234833228393,西北,1,0,晴,-81902
4867,17,37.891586,115.144497,89.80706132533686,11.715200667675694,10.90613000000002,0.0,7.953239525000001,1014.237425,0.998333015,327.8212425076368,10.659782237650736,北西北,1,0,晴,-10433
4871,18,37.891586,115.144497,90.98026001062112,11.744184544331452,10.748265000000004,0.0,0.0,1014.9353,1.15143845,311.9873937919086,10.397172653874936,西北,1,0,晴,0
4875,19,37.891586,115.144497,92.96592772531118,11.854492102341547,10.564605000000029,0.0,0.0,1015.482225,0.8084064049999999,330.30240707461394,10.445696435169571,北西北,1,0,晴,0
4879,20,37.891586,115.144497,94.04581755301837,11.88266162540105,10.427125000000046,0.0,0.0,1015.893725,0.6931568075000001,349.556666666472,10.379162910042258,北,1,0,晴,0
4883,21,37.891586,115.144497,95.37546004423456,11.863972535771586,10.193537500000048,0.0,0.0,1016.28575,0.8790716825,348.56028707692326,10.004704195382246,北西北,1,0,晴,0
4887,22,37.891586,115.144497,96.9475814914745,11.895938231397094,9.989557500000046,0.0,0.0,1016.93255,0.61190685,355.4638860241299,9.442302924452797,北,1,0,晴,0
4891,23,37.891586,115.144497,98.35608246763914,11.97152434131416,9.868895000000007,0.0,0.0,1017.24785,0.493302275,25.63181678029716,9.35685084184021,北东北,1,0,晴,0
4895,0,37.891586,115.144497,98.30014558398403,11.896518380402906,9.783710000000042,0.0,0.0,1017.62835,0.254596415,45.67515068904285,9.393319991479764,东北,0,0,晴,0
4899,1,37.891586,115.144497,96.06846512673994,11.685050866290972,9.858650000000011,0.0,0.0,1017.389275,0.656040155,21.741808552406923,9.265191945942192,北东北,1,0,晴,0
4903,2,37.891586,115.144497,96.81045516149032,11.69745895327195,9.75982250000004,0.0,0.0,1017.701725,0.5962597000000001,323.0732405912146,9.175474705545549,西北,1,0,晴,0
4907,3,37.891586,115.144497,96.92341780437876,11.613154156537592,9.634782500000028,0.0,0.0,1017.9553,1.0136405000000002,337.3166490127861,8.860548022510816,北西北,1,0,晴,0
4911,4,37.891586,115.144497,95.6119620375201,11.38223219945428,9.538675000000012,0.0,0.0,1017.83145,1.17047165,12.995995799774136,8.690190994089335,北东北,1,0,晴,0
4915,5,37.891586,115.144497,94.597774543297,11.28345344774315,9.567637500000046,0.0,0.0,1017.944475,1.4802984499999998,32.2822723570352,8.626600269062036,北东北,1,0,晴,0
4919,6,37.891586,115.144497,93.84243134337504,11.244425882402062,9.635350000000017,0.0,0.0,1018.66105,1.312003025,34.916112847506724,8.756923814271618,东北,1,0,晴,0
4923,7,37.891586,115.144497,94.53943709313164,11.215817766606111,9.487427500000024,0.0,0.7635206250000001,1019.514175,2.215753775,24.75249139012712,8.33504622051125,北东北,2,0,晴,0
4927,8,37.891586,115.144497,94.39192570014718,11.024979456586443,9.25580500000001,0.0,10.249795125,1020.2933,2.023727525,13.907675028442071,8.104362428411797,北东北,2,0,晴,0
4931,9,37.891586,115.144497,91.13191765142452,10.863647154322694,9.558872500000009,0.0,60.84759025,1021.325925,1.674815475,14.561499489056672,8.553269158798498,北东北,2,0,晴,-60163
4935,10,37.891586,115.144497,83.02630618145743,10.716533152062643,10.7469825,0.0,231.1086225,1022.07815,2.123601725,28.204167542079773,9.558703131816856,北东北,2,0,晴,-790505
4939,11,37.891586,115.144497,72.26513071199543,10.201446590558138,12.09889750000002,0.0,358.84693500000003,1022.312375,2.24754005,35.96488055057529,10.821569566470307,东北,2,0,晴,-3912973
4943,12,37.891586,115.144497,54.26655187845929,8.474864527625,13.641467500000031,0.0,423.87606,1021.8891125,2.29092835,47.50464859154266,12.098961958731888,东北,2,0,晴,-7875928
4947,13,37.891586,115.144497,48.75413719232122,7.925864269389567,14.259855000000016,0.0,399.7382925,1021.1778125,2.3146925,49.24587065794188,12.635508436300928,东北,2,0,晴,-7855487
4951,14,37.891586,115.144497,47.51812739138529,7.573697582962739,13.954920000000016,0.0,315.1643675,1020.601125,2.5618844750000003,47.01676360175725,12.07830428349106,东北,2,0,晴,-6649109
4955,15,37.891586,115.144497,46.19960527223375,7.05082354343367,13.288185000000055,0.0,205.807965,1020.268725,2.057135625,42.58340691747944,11.588705548083556,东北,2,0,晴,-4672669
4959,16,37.891586,115.144497,45.04378248708558,6.6407437634634965,12.759375000000034,0.0,88.2964275,1020.4562375,1.82239445,41.18274259447807,11.093668678323104,东北,2,0,晴,-2352570
4963,17,37.891586,115.144497,44.60121635258293,6.343798523862467,12.213220000000035,0.0,14.662284800500004,1020.5902925,1.021153645,36.315035325665775,10.970877990499964,东北,1,0,晴,-327403
4967,18,37.891586,115.144497,50.89881715748702,6.83500947259699,11.34277000000003,0.0,0.0,1020.91543,0.6707803175,37.53840124663154,10.36542303485074,东北,1,0,晴,0
4971,19,37.891586,115.144497,62.50563067605247,8.02219621926619,10.661815000000049,0.0,0.0,1021.54249,0.4992278624999999,45.38917291919944,9.985451758716144,东北,1,0,晴,0
4975,20,37.891586,115.144497,69.27062349153343,8.761898282178034,10.443500000000029,0.0,0.0,1021.8963,0.59880419,51.47387746781595,9.834866612615324,东北,1,0,晴,0
4979,21,37.891586,115.144497,72.79806148506243,8.787970118181937,9.746087500000044,0.0,0.0,1022.3574375,0.39325295,37.83344366819588,9.239950903389166,东北,1,0,晴,0
4983,22,37.891586,115.144497,74.66761965704579,8.63061689697802,9.101060000000018,0.0,0.0,1022.8915625,0.34710406,34.76404420815555,8.56629807543305,东北,1,0,晴,0
4987,23,37.891586,115.144497,77.77075488841795,8.660233590016006,8.549795000000017,0.0,0.0,1023.08995,0.3214445575,49.189733467892864,7.968553221437213,东北,1,0,晴,0
4991,0,37.891586,115.144497,78.8448022975324,8.769049836157128,8.531667500000026,0.0,0.0,1022.98275,0.5542210875,47.33379425871337,7.803653145403195,东北,1,0,晴,0
4995,1,37.891586,115.144497,79.15656141831596,8.84064253576644,8.593395000000044,0.0,0.0,1022.52475,0.6887892525,37.21970782846478,7.803965571520714,东北,1,0,晴,0
